open,high,low,close,volume,Time,Avg Price,5-MA,8-MA,13-MA,21-MA,55-MA,89-MA,150-MA,200-MA,5/8Cross,5/13Cross,5/21Cross,5/55Cross,5/89Cross,5/150Cross,5/200Cross,8/13Cross,8/21Cross,8/55Cross,8/89Cross,8/150Cross,8/200Cross,13/21Cross,13/55Cross,13/89Cross,13/150Cross,13/200Cross,21/55Cross,21/89Cross,21/150Cross,21/200Cross,55/89Cross,55/150Cross,55/200Cross,89/150Cross,89/200Cross,150/200Cross,label
109.509,109.7203,109.22,109.62200000000001,426600,1155,109.47,109.509,109.452,109.087,109.332,108.503,108.105,105.867,104.818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
109.59192,109.94,109.45200000000001,109.896,507805,1200,109.696,109.623,109.463,109.176,109.256,108.542,108.14,105.92,104.858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
109.88799999999999,110.34546,109.822,110.32799999999999,828700,1205,110.084,109.69,109.469,109.312,109.236,108.588,108.173,105.974,104.899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110.368,111.045,110.33200000000001,110.9995,1321150,1210,110.688,109.778,109.599,109.439,109.263,108.634,108.209,106.029,104.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110.94,111.71598,110.63799999999999,111.65846,1556145,1215,111.177,109.94,109.823,109.594,109.335,108.694,108.245,106.088,104.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
111.6923,111.85,111.42200000000001,111.65,1377740,1220,111.636,110.223,110.05,109.748,109.433,108.763,108.285,106.151,105.028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111.63600000000001,111.64200000000001,110.82,110.844,1073315,1225,111.231,110.656,110.299,109.922,109.523,108.842,108.335,106.216,105.076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
110.822,111.34,110.66,111.244,757740,1230,111.0,110.963,110.468,110.044,109.593,108.915,108.379,106.28,105.124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
111.214,111.416,110.84402,111.0365,534140,1235,111.13,111.146,110.623,110.194,109.672,108.983,108.419,106.343,105.171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111.006,111.1312,110.65,110.88600000000001,540680,1240,110.891,111.235,110.83,110.366,109.806,109.057,108.464,106.407,105.219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110.948,111.4,110.81801999999999,111.15799999999999,522540,1245,111.109,111.178,110.98,110.484,109.947,109.119,108.506,106.466,105.267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
111.15802,111.4,111.04299999999999,111.13,371805,1250,111.221,111.072,111.108,110.596,110.075,109.184,108.552,106.527,105.317,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111.08568000000001,111.206,110.85,111.07799999999999,339370,1255,111.028,111.07,111.174,110.7,110.196,109.25,108.597,106.587,105.368,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
111.053,111.57799999999999,111.0,111.4,633910,1300,111.289,111.076,111.156,110.797,110.285,109.309,108.64,106.644,105.417,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
111.38322,112.0,111.31,111.8,830790,1305,111.655,111.108,111.112,110.937,110.375,109.375,108.686,106.703,105.469,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
111.78,112.35,111.678,111.83200000000001,1332885,1310,112.014,111.26,111.165,111.088,110.471,109.446,108.735,106.759,105.523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111.866,111.97788,111.306,111.66058000000001,746570,1315,111.642,111.441,111.292,111.236,110.613,109.526,108.787,106.817,105.576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111.67671999999999,111.67671999999999,110.92399999999999,111.26912,628895,1320,111.3,111.526,111.356,111.309,110.743,109.592,108.834,106.876,105.628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111.22001999999999,111.554,111.03200000000001,111.399,495135,1325,111.293,111.58,111.407,111.319,110.836,109.652,108.877,106.933,105.678,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
111.3889,111.514,111.12200000000001,111.36,431785,1330,111.318,111.581,111.43,111.293,110.914,109.709,108.918,106.99,105.728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111.4,111.40924,110.84,111.044,468290,1335,111.125,111.513,111.442,111.299,110.983,109.768,108.961,107.047,105.776,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111.036,111.20200000000001,110.86,111.096,482645,1340,111.031,111.336,111.454,111.309,111.047,109.825,108.999,107.102,105.822,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111.07592,111.13388,110.70200000000001,111.08548,696650,1345,110.918,111.213,111.422,111.301,111.122,109.882,109.033,107.158,105.866,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
111.07600000000001,111.4,110.9021,110.914,492315,1350,111.151,111.137,111.33,111.303,111.18,109.934,109.065,107.213,105.91,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
110.90799999999999,110.90799999999999,110.262,110.54799999999999,610585,1355,110.585,111.109,111.222,111.307,111.231,109.992,109.098,107.269,105.955,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
110.5432,110.5432,110.22200000000001,110.288,466480,1400,110.383,110.962,111.09,111.258,111.226,110.037,109.128,107.322,105.997,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
110.302,110.324,109.564,109.74600000000001,931530,1405,109.944,110.814,110.976,111.208,111.188,110.074,109.156,107.372,106.036,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
109.72399999999999,110.046,109.38600000000001,109.898,851525,1410,109.716,110.596,110.807,111.105,111.108,110.1,109.182,107.419,106.076,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
109.917,110.27723999999999,109.82600000000001,109.932,593795,1415,110.052,110.356,110.607,110.955,111.035,110.129,109.205,107.464,106.116,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
109.88600000000001,110.17399999999999,109.634,109.7,596950,1420,109.904,110.136,110.472,110.804,110.99,110.182,109.23,107.512,106.158,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
109.693,110.59924,109.65,110.34968,684030,1425,110.125,110.0,110.332,110.671,110.932,110.232,109.251,107.559,106.199,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110.39399999999999,110.90799999999999,110.28,110.39858000000001,913115,1430,110.594,109.948,110.232,110.58,110.895,110.27,109.28,107.607,106.241,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
110.458,110.762,110.34,110.50200000000001,539345,1435,110.551,110.078,110.163,110.527,110.871,110.29,109.314,107.659,106.286,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
110.45006000000001,110.522,109.95602,109.993,451765,1440,110.239,110.245,110.159,110.468,110.839,110.271,109.349,107.711,106.33,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
109.98200000000001,109.98200000000001,109.33200000000001,109.4094,663760,1445,109.657,110.283,110.141,110.399,110.801,110.239,109.381,107.76,106.373,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
109.37200000000001,109.69,108.95200000000001,108.98200000000001,877465,1450,109.321,110.233,110.105,110.294,110.724,110.214,109.406,107.805,106.414,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
108.949,108.95,108.18,108.306,794165,1455,108.565,110.072,110.055,110.171,110.613,110.199,109.431,107.848,106.453,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
108.344,109.14,108.2,108.99799999999999,923395,1500,108.67,109.667,109.87,109.972,110.448,110.182,109.442,107.887,106.488,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
109.00200000000001,109.708,108.84100000000001,109.61200000000001,810395,1505,109.274,109.29,109.715,109.825,110.307,110.173,109.457,107.926,106.523,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
109.62331999999999,109.6938,109.0,109.57,729540,1510,109.347,109.097,109.609,109.739,110.21,110.175,109.478,107.97,106.56,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
109.55146,109.96,109.488,109.78299999999999,757615,1515,109.724,109.035,109.453,109.693,110.118,110.168,109.501,108.014,106.595,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
109.764,109.8724,109.20200000000001,109.238,678490,1520,109.537,109.116,109.35,109.694,110.042,110.167,109.529,108.061,106.633,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
109.26,109.4,108.4001,108.45,684140,1525,108.9,109.31,109.262,109.654,109.966,110.171,109.555,108.105,106.67,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
108.448,109.23931999999999,108.314,108.63528000000001,671085,1530,108.777,109.356,109.167,109.577,109.865,110.182,109.575,108.146,106.705,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
108.632,109.29,108.40799999999999,109.03238,824665,1535,108.849,109.257,109.099,109.474,109.763,110.197,109.59,108.186,106.741,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
109.04299999999999,109.68799999999999,108.86053999999999,109.53273999999999,998095,1540,109.274,109.157,109.135,109.339,109.653,110.205,109.605,108.228,106.778,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
109.6,109.97200000000001,109.28402,109.63,806800,1545,109.628,109.067,109.21,109.241,109.591,110.216,109.623,108.272,106.817,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
109.696,110.4,109.5762,110.4,1236380,1550,109.988,109.086,109.255,109.194,109.555,110.224,109.644,108.318,106.857,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
110.4,110.4,108.807,109.46600000000001,1541335,1555,109.604,109.303,109.335,109.22,109.557,110.235,109.67,108.368,106.899,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
109.5,109.64399999999999,109.06200000000001,109.094,1366345,1600,109.353,109.469,109.32,109.241,109.551,110.234,109.692,108.416,106.939,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
109.09,109.324,108.83,108.84200000000001,110265,1605,109.077,109.569,109.297,109.302,109.518,110.24,109.711,108.462,106.978,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
108.83,108.868,108.462,108.50399999999999,52315,1610,108.665,109.53,109.319,109.333,109.479,110.243,109.723,108.507,107.017,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
108.604,108.682,108.27,108.4,84640,1615,108.476,109.337,109.305,109.286,109.409,110.231,109.73,108.549,107.052,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
108.404,108.609,108.402,108.609,24035,1620,108.506,109.035,109.258,109.219,109.308,110.209,109.734,108.588,107.085,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
108.586,108.63799999999999,108.51,108.63799999999999,11410,1625,108.574,108.815,109.162,109.126,109.211,110.184,109.739,108.627,107.118,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
108.7,108.8,108.7,108.75998,39125,1635,108.75,108.66,109.03,109.052,109.132,110.163,109.745,108.666,107.152,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
108.6,108.6,108.512,108.512,5850,1640,108.556,108.594,108.876,109.04,109.089,110.15,109.755,108.706,107.187,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
108.604,108.604,108.5,108.5,3245,1645,108.552,108.572,108.745,109.023,109.052,110.129,109.76,108.744,107.221,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
108.61200000000001,108.61200000000001,108.52600000000001,108.52600000000001,10225,1650,108.569,108.588,108.645,109.0,109.051,110.101,109.767,108.782,107.256,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
108.6,109.09,108.50200000000001,108.50200000000001,321910,1655,108.796,108.6,108.581,108.946,109.047,110.063,109.772,108.822,107.291,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
108.5,110.04368000000001,108.46,108.5,9315,1700,109.252,108.645,108.597,108.882,109.024,110.019,109.778,108.863,107.326,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
108.5,108.5,108.4,108.4,13615,1705,108.45,108.745,108.694,108.825,109.019,109.976,109.786,108.885,107.362,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
108.4,108.4,108.31,108.31,14420,1710,108.355,108.724,108.687,108.737,108.959,109.925,109.789,108.899,107.393,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
108.29799999999999,108.3,108.25,108.25,8365,1715,108.275,108.684,108.66,108.66,108.902,109.877,109.803,108.91,107.423,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
108.25,108.25,108.23200000000001,108.23200000000001,23935,1720,108.241,108.626,108.601,108.598,108.873,109.825,109.816,108.919,107.451,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
108.34,108.39200000000001,108.26,108.39200000000001,2785,1725,108.326,108.515,108.561,108.566,108.847,109.777,109.818,108.924,107.476,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
108.398,108.4,108.398,108.4,2515,1730,108.399,108.329,108.533,108.554,108.822,109.727,109.805,108.929,107.502,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
108.4,108.4,108.4,108.4,1635,1740,108.4,108.319,108.512,108.546,108.781,109.675,109.769,108.937,107.529,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
108.4,108.49799999999999,108.4,108.49799999999999,2600,1745,108.449,108.328,108.462,108.532,108.722,109.628,109.729,108.944,107.558,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
108.556,108.556,108.556,108.556,6015,1750,108.556,108.363,108.362,108.509,108.649,109.576,109.699,108.951,107.586,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0
108.4,108.6,108.4,108.6,6215,1800,108.5,108.426,108.375,108.509,108.599,109.52,109.682,108.96,107.616,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
108.5,108.69,108.5,108.60002,10560,1805,108.595,108.461,108.393,108.505,108.558,109.456,109.67,108.969,107.643,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
108.69,108.69,108.69,108.69,1055,1810,108.69,108.5,108.433,108.507,108.535,109.4,109.664,108.98,107.673,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0
